user_id,user_journey,subscription_type
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431537,Other-Homepage-Other-Homepage-Courses-Pricing-Courses-Sign up-Homepage-Other-Homepage-Pricing-Sign up-Other-Checkout,Monthly
431959,Other-Checkout,Monthly
431959,Other-Checkout,Monthly
431959,Other-Checkout,Monthly
431959,Other-Checkout,Monthly
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432001,Other-Checkout-Homepage-Coupon-Checkout,Annual
432224,Other-Coupon,Annual
432224,Other-Coupon,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
433243,Homepage-Course certificate-Sign up-Homepage-Courses-Sign up-Homepage-Courses-Other-Homepage-Courses-Checkout-Coupon-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434169,Other-Checkout,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434675,Other-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
434958,Other-Coupon,Annual
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
435391,Homepage-Pricing-Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
436554,Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Resources center-Career track certificate-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Courses-Other-Checkout,Annual
437668,Other-Coupon-Homepage-Courses-Homepage-Coupon,Annual
437668,Other-Coupon-Homepage-Courses-Homepage-Coupon,Annual
437668,Other-Coupon-Homepage-Courses-Homepage-Coupon,Annual
437668,Other-Coupon-Homepage-Courses-Homepage-Coupon,Annual
437668,Other-Coupon-Homepage-Courses-Homepage-Coupon,Annual
437976,Other-Checkout,Monthly
437976,Other-Checkout,Monthly
437976,Other-Checkout,Monthly
437976,Other-Checkout,Monthly
437976,Other-Checkout,Monthly
437976,Other-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
438159,Homepage-Sign up-Other-Checkout-Other-Homepage-Checkout,Monthly
439941,Career track certificate-Sign up-Coupon,Annual
439941,Career track certificate-Sign up-Coupon,Annual
439941,Career track certificate-Sign up-Coupon,Annual
439941,Career track certificate-Sign up-Coupon,Annual
439941,Career track certificate-Sign up-Coupon,Annual
441122,Career track certificate-Pricing-Sign up-Homepage-Checkout,Annual
441122,Career track certificate-Pricing-Sign up-Homepage-Checkout,Annual
441122,Career track certificate-Pricing-Sign up-Homepage-Checkout,Annual
441122,Career track certificate-Pricing-Sign up-Homepage-Checkout,Annual
441122,Career track certificate-Pricing-Sign up-Homepage-Checkout,Annual
444315,Other-Coupon,Annual
444315,Other-Coupon,Annual
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
444322,Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Checkout-Homepage-Pricing-Checkout-Pricing-Homepage-Checkout-Sign up-Homepage-Checkout-Homepage-Checkout-Sign up-Homepage-Checkout,Quarterly
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
445812,Other-Homepage-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
446564,Other-Homepage-Checkout-Homepage-Course certificate-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448260,Other-Homepage-Sign up-Checkout,Annual
448561,Sign up-Other,Annual
448561,Sign up-Other,Annual
448561,Sign up-Other,Annual
448561,Sign up-Other,Annual
448561,Sign up-Other,Annual
448561,Sign up-Other,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
448776,Checkout-Course certificate-Checkout-Courses-Sign up-Courses-Sign up-Courses-Resources center-Other-Sign up-Courses-Pricing-Checkout-Homepage-Checkout,Annual
451138,Sign up-Homepage-Other-Sign up-Checkout,Monthly
451138,Sign up-Homepage-Other-Sign up-Checkout,Monthly
451138,Sign up-Homepage-Other-Sign up-Checkout,Monthly
451138,Sign up-Homepage-Other-Sign up-Checkout,Monthly
451530,Other-Coupon,Annual
451530,Other-Coupon,Annual
451530,Other-Coupon,Annual
451998,Other-Sign up-Homepage-Checkout,Annual
451998,Other-Sign up-Homepage-Checkout,Annual
451998,Other-Sign up-Homepage-Checkout,Annual
451998,Other-Sign up-Homepage-Checkout,Annual
451998,Other-Sign up-Homepage-Checkout,Annual
452301,Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Checkout,Annual
452301,Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Checkout,Annual
452301,Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Checkout,Annual
452301,Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Checkout,Annual
452301,Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Checkout,Annual
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452465,Sign up-Homepage-Career tracks-Sign up-Homepage-Checkout,Monthly
452803,Coupon,Annual
452803,Coupon,Annual
453232,Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
453232,Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
453232,Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
453232,Sign up-Homepage-Sign up-Homepage-Checkout,Monthly
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453489,Sign up-Coupon-Checkout-Coupon,Annual
453696,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Courses-Pricing-Checkout-Homepage-Pricing-Career tracks-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout,Monthly
453696,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Courses-Pricing-Checkout-Homepage-Pricing-Career tracks-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout,Monthly
453696,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Courses-Pricing-Checkout-Homepage-Pricing-Career tracks-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout,Monthly
453696,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Courses-Pricing-Checkout-Homepage-Pricing-Career tracks-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout,Monthly
453696,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Courses-Pricing-Checkout-Homepage-Pricing-Career tracks-Homepage-Sign up-Homepage-Courses-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout,Monthly
